Time stamp;medida;luminosidade;luminosidade_media_movel
05/07/2026 15:56:12;1;4095.0;4095.0
05/07/2026 15:56:13;2;4095.0;4095.0
05/07/2026 15:56:15;3;4095.0;4095.0
05/07/2026 15:56:17;4;4095.0;4095.0
05/07/2026 15:56:19;5;4095.0;4095.0
05/07/2026 15:56:20;6;4095.0;4095.0
05/07/2026 15:56:25;7;4095.0;4095.0
05/07/2026 15:56:27;8;4095.0;4095.0
05/07/2026 15:56:28;9;4095.0;4095.0
05/07/2026 15:56:30;10;4095.0;4095.0
05/07/2026 15:56:32;11;4095.0;4095.0
05/07/2026 15:56:34;12;4095.0;4095.0
05/07/2026 15:56:35;13;4095.0;4095.0
05/07/2026 15:56:37;14;4095.0;4095.0
05/07/2026 15:56:39;15;4095.0;4095.0
05/07/2026 15:56:40;16;4095.0;4095.0
05/07/2026 15:56:42;17;4095.0;4095.0
05/07/2026 15:56:44;18;4095.0;4095.0
05/07/2026 15:56:46;19;4095.0;4095.0
05/07/2026 15:56:47;20;4095.0;4095.0
05/07/2026 15:56:49;21;4095.0;4095.0
05/07/2026 15:56:51;22;4095.0;4095.0
05/07/2026 15:56:53;23;4095.0;4095.0
05/07/2026 15:56:54;24;4095.0;4095.0
05/07/2026 15:56:56;25;4095.0;4095.0
05/07/2026 15:56:58;26;4095.0;4095.0
05/07/2026 15:57:00;27;4095.0;4095.0
05/07/2026 15:57:01;28;4095.0;4095.0
05/07/2026 15:57:03;29;4095.0;4095.0
05/07/2026 15:57:05;30;4095.0;4095.0
05/07/2026 15:57:07;31;4095.0;4095.0
05/07/2026 15:57:08;32;4095.0;4095.0
05/07/2026 15:57:10;33;4095.0;4095.0
05/07/2026 15:57:12;34;4095.0;4095.0
05/07/2026 15:57:13;35;4095.0;4095.0
05/07/2026 15:57:15;36;4095.0;4095.0
05/07/2026 15:57:17;37;4095.0;4095.0
05/07/2026 15:57:19;38;4095.0;4095.0
05/07/2026 15:57:20;39;4095.0;4095.0
05/07/2026 15:57:22;40;4095.0;4095.0
05/07/2026 15:57:24;41;4095.0;4095.0
05/07/2026 15:57:26;42;4095.0;4095.0
05/07/2026 15:57:27;43;4095.0;4095.0
05/07/2026 15:57:29;44;4095.0;4095.0
05/07/2026 15:57:31;45;4095.0;4095.0
05/07/2026 15:57:33;46;4095.0;4095.0
05/07/2026 15:57:34;47;4095.0;4095.0
05/07/2026 15:57:36;48;4095.0;4095.0
05/07/2026 15:57:38;49;4095.0;4095.0
05/07/2026 15:57:40;50;4095.0;4095.0
05/07/2026 15:57:41;51;4095.0;4095.0
05/07/2026 15:57:43;52;4095.0;4095.0
05/07/2026 15:57:45;53;4095.0;4095.0
05/07/2026 15:57:46;54;4095.0;4095.0
05/07/2026 15:57:48;55;4095.0;4095.0
05/07/2026 15:57:50;56;4095.0;4095.0
05/07/2026 15:57:51;57;4095.0;4095.0
05/07/2026 15:57:53;58;4095.0;4095.0
05/07/2026 15:57:55;59;4095.0;4095.0
05/07/2026 15:57:57;60;4095.0;4095.0
05/07/2026 15:57:59;61;4095.0;4095.0
05/07/2026 15:58:00;62;4095.0;4095.0
05/07/2026 15:58:02;63;4095.0;4095.0
05/07/2026 15:58:04;64;4095.0;4095.0
05/07/2026 15:58:05;65;4095.0;4095.0
05/07/2026 15:58:07;66;4095.0;4095.0
05/07/2026 15:58:09;67;4095.0;4095.0
05/07/2026 15:58:11;68;4095.0;4095.0
05/07/2026 15:58:12;69;4095.0;4095.0
05/07/2026 15:58:14;70;4095.0;4095.0
05/07/2026 15:58:16;71;4095.0;4095.0
05/07/2026 15:58:17;72;4095.0;4095.0
05/07/2026 15:58:19;73;4095.0;4095.0
05/07/2026 15:58:21;74;4095.0;4095.0
05/07/2026 15:58:23;75;4095.0;4095.0
05/07/2026 15:58:24;76;4095.0;4095.0
05/07/2026 15:58:26;77;4095.0;4095.0
05/07/2026 15:58:28;78;4095.0;4095.0
05/07/2026 15:58:30;79;4095.0;4095.0
05/07/2026 15:58:31;80;4095.0;4095.0
05/07/2026 15:58:33;81;4095.0;4095.0
05/07/2026 15:58:35;82;4095.0;4095.0
05/07/2026 15:58:37;83;4095.0;4095.0
05/07/2026 15:58:38;84;4095.0;4095.0
05/07/2026 15:58:40;85;4095.0;4095.0
05/07/2026 15:58:42;86;4095.0;4095.0
05/07/2026 15:58:44;87;4095.0;4095.0
05/07/2026 15:58:45;88;4095.0;4095.0
05/07/2026 15:58:47;89;4080.0;4093.5
05/07/2026 15:58:49;90;4095.0;4093.5
05/07/2026 15:58:50;91;4095.0;4093.5
05/07/2026 15:58:56;92;4095.0;4093.5
05/07/2026 15:59:01;93;4095.0;4093.5
05/07/2026 15:59:03;94;4095.0;4093.5
05/07/2026 15:59:04;95;4095.0;4093.5
05/07/2026 15:59:06;96;4095.0;4093.5
05/07/2026 15:59:08;97;4095.0;4093.5
05/07/2026 15:59:10;98;4095.0;4093.5
05/07/2026 15:59:11;99;4095.0;4095.0
05/07/2026 15:59:13;100;4095.0;4095.0
05/07/2026 15:59:15;101;4095.0;4095.0
