Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
04/07/2026 00:17:05;1;-60.0;-63.5;0;100.0;100.0;-60.0;-60.0;-63.5;-63.5;9;125;5;14;1757.8125;1757.8125;13.5;10.75;0;1;0;1
04/07/2026 00:17:08;2;-60.0;-63.5;0;100.0;100.0;-60.0;-60.0;-63.5;-63.5;9;125;5;14;1757.8125;1757.8125;13.5;10.5;0;2;0;1
04/07/2026 00:17:11;3;-59.0;-62.5;0;100.0;100.0;-59.0;-60.0;-62.5;-63.5;9;125;5;14;1757.8125;1757.8125;13.75;13.5;0;3;0;1
04/07/2026 00:17:15;4;-59.0;-62.5;0;100.0;100.0;-59.0;-60.0;-62.5;-63.5;9;125;5;14;1757.8125;1757.8125;11.75;13.25;0;4;0;1
04/07/2026 00:17:18;5;-61.5;-64.5;0;100.0;100.0;-59.0;-61.5;-62.5;-64.5;9;125;5;14;1757.8125;1757.8125;13.0;10.75;0;5;0;1
04/07/2026 00:17:21;6;-59.0;-64.5;0;100.0;100.0;-59.0;-61.5;-62.5;-64.5;9;125;5;14;1757.8125;1757.8125;14.0;11.0;0;6;0;1
04/07/2026 00:17:24;7;-59.0;-62.5;0;100.0;100.0;-59.0;-61.5;-62.5;-64.5;9;125;5;14;1757.8125;1757.8125;11.25;14.0;0;7;0;1
04/07/2026 00:17:30;8;-59.0;-62.5;1;100.0;87.5;-59.0;-61.5;-62.5;-64.5;9;125;5;14;1757.8125;1538.0859375;11.25;14.0;0;7;1;1
04/07/2026 00:17:34;9;-61.5;-64.5;1;88.89;88.89;-59.0;-61.5;-62.5;-64.5;9;125;5;14;1757.8125;1562.5;13.25;5.5;0;8;1;1
04/07/2026 00:17:37;10;-59.0;-61.5;1;90.0;90.0;-59.0;-61.5;-61.5;-64.5;9;125;5;14;1757.8125;1582.03125;10.75;13.75;0;9;1;1
04/07/2026 00:17:40;11;-61.5;-64.5;1;90.91;90.91;-59.0;-61.5;-61.5;-64.5;9;125;5;14;1757.8125;1598.0113636363635;13.25;11.25;0;10;1;1
04/07/2026 00:17:43;12;-61.5;-64.5;1;91.67;91.67;-59.0;-61.5;-61.5;-64.5;9;125;5;14;1757.8125;1611.3281249999998;13.5;10.0;0;11;1;1
04/07/2026 00:17:46;13;-62.5;-65.5;1;92.31;92.31;-59.0;-62.5;-61.5;-65.5;9;125;5;14;1757.8125;1622.5961538461538;13.0;13.75;0;12;1;1
04/07/2026 00:17:50;14;-61.5;-65.5;1;92.86;92.86;-59.0;-62.5;-61.5;-65.5;9;125;5;14;1757.8125;1632.2544642857144;13.5;12.75;0;13;1;1
04/07/2026 00:17:53;15;-62.5;-64.5;1;93.33;93.33;-59.0;-62.5;-61.5;-65.5;9;125;5;14;1757.8125;1640.625;13.25;13.0;0;14;1;1
04/07/2026 00:17:56;16;-62.5;-65.5;1;93.75;93.75;-59.0;-62.5;-61.5;-65.5;9;125;5;14;1757.8125;1647.94921875;13.75;13.0;0;15;1;1
04/07/2026 00:17:59;17;-66.5;-70.0;1;94.12;94.12;-59.0;-66.5;-61.5;-70.0;9;125;5;14;1757.8125;1654.4117647058822;14.25;10.0;0;16;1;1
04/07/2026 00:18:02;18;-67.5;-75.0;1;94.44;94.44;-59.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1660.15625;13.5;10.75;0;17;1;1
04/07/2026 00:18:06;19;-63.5;-65.5;1;94.74;94.74;-59.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1665.296052631579;10.0;13.75;0;18;1;1
04/07/2026 00:18:09;20;-62.5;-64.5;1;95.0;95.0;-59.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1669.921875;13.25;9.75;0;19;1;1
04/07/2026 00:18:12;21;-60.0;-64.5;1;95.24;95.24;-59.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1674.1071428571427;13.75;10.0;0;20;1;1
04/07/2026 00:18:15;22;-62.5;-65.5;1;95.45;95.45;-59.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1677.9119318181818;13.5;13.75;0;21;1;1
04/07/2026 00:18:19;23;-61.5;-65.5;1;95.65;95.65;-59.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1681.3858695652175;13.25;14.0;0;22;1;1
04/07/2026 00:18:22;24;-57.0;-61.5;1;95.83;95.83;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1684.5703125000002;13.25;13.5;0;23;1;1
04/07/2026 00:18:25;25;-62.5;-64.5;1;96.0;96.0;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1687.5;13.0;10.0;0;24;1;1
04/07/2026 00:18:28;26;-63.5;-66.5;1;96.15;96.15;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1690.2043269230771;10.25;13.75;0;25;1;1
04/07/2026 00:18:31;27;-64.5;-67.5;1;96.3;96.3;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1692.708333333333;11.75;13.5;0;26;1;1
04/07/2026 00:18:35;28;-65.5;-67.5;1;96.43;96.43;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1695.033482142857;13.5;12.0;0;27;1;1
04/07/2026 00:18:38;29;-63.5;-66.5;1;96.55;96.55;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1697.198275862069;12.5;13.75;0;28;1;1
04/07/2026 00:18:41;30;-63.5;-66.5;1;96.67;96.67;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1699.21875;10.5;13.75;0;29;1;1
04/07/2026 00:18:44;31;-65.5;-68.5;1;96.77;96.77;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1701.1088709677422;13.75;13.5;0;30;1;1
04/07/2026 00:18:47;32;-64.5;-67.5;1;96.88;96.88;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1702.880859375;11.5;13.5;0;31;1;1
04/07/2026 00:18:51;33;-64.5;-66.5;1;96.97;96.97;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1704.5454545454545;10.0;13.5;0;32;1;1
04/07/2026 00:18:54;34;-64.5;-67.5;1;97.06;97.06;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1706.1121323529412;12.0;13.25;0;33;1;1
04/07/2026 00:18:57;35;-64.5;-68.5;1;97.14;97.14;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1707.5892857142856;13.75;13.5;0;34;1;1
04/07/2026 00:19:00;36;-64.5;-67.5;1;97.22;97.22;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1708.984375;11.25;13.5;0;35;1;1
04/07/2026 00:19:04;37;-65.5;-67.5;1;0.0;97.3;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1710.3040540540542;13.75;6.25;0;68;1;1
04/07/2026 00:19:07;38;-64.5;-68.5;1;97.37;97.37;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1711.5542763157894;12.75;13.75;0;37;1;1
04/07/2026 00:19:10;39;-65.5;-67.5;1;97.44;97.44;-57.0;-67.5;-61.5;-75.0;9;125;5;14;1757.8125;1712.7403846153843;12.5;13.25;0;38;1;1
