Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR_DL;PSR_UL;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
04/07/2026 10:35:49;1;-78.5;-78.5;0;100.0;100.0;-78.5;-78.5;-78.5;-78.5;7;500;8;14;13671.875;13671.875;5.25;4.75;0;1;0;1
04/07/2026 10:35:51;2;-77.5;-79.5;0;100.0;100.0;-77.5;-78.5;-78.5;-79.5;7;500;8;14;13671.875;13671.875;5.25;4.75;0;2;0;1
04/07/2026 10:35:52;3;-77.5;-79.5;0;100.0;100.0;-77.5;-78.5;-78.5;-79.5;7;500;8;14;13671.875;13671.875;5.0;4.5;0;3;0;1
04/07/2026 10:35:54;4;-77.5;-80.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.25;4.25;0;4;0;1
04/07/2026 10:35:56;5;-78.5;-80.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.25;4.5;0;5;0;1
04/07/2026 10:35:58;6;-77.5;-80.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.25;4.5;0;6;0;1
04/07/2026 10:35:59;7;-77.5;-78.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.25;4.75;0;7;0;1
04/07/2026 10:36:01;8;-77.5;-80.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.5;4.75;0;8;0;1
04/07/2026 10:36:03;9;-77.5;-80.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.0;4.75;0;9;0;1
04/07/2026 10:36:04;10;-78.5;-80.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.0;4.25;0;10;0;1
04/07/2026 10:36:08;11;-78.5;-80.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.0;4.75;0;11;0;1
04/07/2026 10:36:09;12;-77.5;-79.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.25;4.5;0;12;0;1
04/07/2026 10:36:11;13;-77.5;-79.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.0;5.0;0;13;0;1
04/07/2026 10:36:13;14;-77.5;-80.5;0;100.0;100.0;-77.5;-78.5;-78.5;-80.5;7;500;8;14;13671.875;13671.875;5.25;4.5;0;14;0;1
