Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
04/07/2026 00:17:05;1;-60.0;-60.0;-60.0;0.0;-60.0;-60.0;-63.5;-63.5;-63.5;0.0;-63.5;-63.5;13.5;13.5;13.5;13.5;10.75;10.75;10.75;10.75;100.0;100.0;0.0;1757.81;1757.81;0;1;0;1
04/07/2026 00:17:08;2;-60.0;-60.0;-60.0;0.0;-60.0;-60.0;-63.5;-63.5;-63.5;0.0;-63.5;-63.5;13.5;13.5;13.5;13.5;10.5;10.75;10.5;10.62;100.0;100.0;0.0;1757.81;1757.81;0;2;0;1
04/07/2026 00:17:11;3;-59.0;-59.0;-60.0;0.577;-60.0;-59.64;-62.5;-62.5;-63.5;0.577;-63.5;-63.14;13.75;13.75;13.5;13.58;13.5;13.5;10.5;11.58;100.0;100.0;0.0;1757.81;1757.81;0;3;0;1
04/07/2026 00:17:15;4;-59.0;-59.0;-60.0;0.577;-59.5;-59.47;-62.5;-62.5;-63.5;0.577;-63.0;-62.97;11.75;13.75;11.75;13.12;13.25;13.5;10.5;12.0;100.0;100.0;0.0;1757.81;1757.81;0;4;0;1
04/07/2026 00:17:18;5;-61.5;-59.0;-61.5;1.025;-60.0;-59.81;-64.5;-62.5;-64.5;0.837;-63.5;-63.24;13.0;13.75;11.75;13.1;10.75;13.5;10.5;11.75;100.0;100.0;0.0;1757.81;1757.81;0;5;0;1
04/07/2026 00:17:21;6;-59.0;-59.0;-61.5;0.987;-59.5;-59.66;-64.5;-62.5;-64.5;0.894;-63.5;-63.42;14.0;14.0;11.75;13.25;11.0;13.5;10.5;11.62;100.0;100.0;0.0;1757.81;1757.81;0;6;0;1
04/07/2026 00:17:24;7;-59.0;-59.0;-61.5;0.945;-59.0;-59.56;-62.5;-62.5;-64.5;0.9;-63.5;-63.28;11.25;14.0;11.25;12.96;14.0;14.0;10.5;11.96;100.0;100.0;0.0;1757.81;1757.81;0;7;0;1
04/07/2026 00:17:31;8;-59.0;-59.0;-61.5;0.904;-59.0;-59.49;-62.5;-62.5;-64.5;0.886;-63.0;-63.17;11.25;14.0;11.25;12.75;14.0;14.0;10.5;12.22;87.5;98.44;1.56;1757.81;1538.09;0;7;1;1
04/07/2026 00:17:34;9;-61.5;-59.0;-61.5;1.064;-59.0;-59.67;-64.5;-62.5;-64.5;0.928;-63.5;-63.3;13.25;14.0;11.25;12.81;5.5;14.0;5.5;11.47;88.89;97.38;2.62;1757.81;1562.5;0;8;1;1
04/07/2026 00:17:37;10;-59.0;-59.0;-61.5;1.033;-59.0;-59.6;-61.5;-61.5;-64.5;1.059;-63.0;-63.08;10.75;14.0;10.75;12.6;13.75;14.0;5.5;11.7;90.0;96.64;3.36;1757.81;1582.03;0;9;1;1
04/07/2026 00:17:40;11;-61.5;-59.0;-61.5;1.12;-59.0;-59.72;-64.5;-61.5;-64.5;1.079;-63.5;-63.17;13.25;14.0;10.75;12.66;11.25;14.0;5.5;11.66;90.91;96.12;3.88;1757.81;1598.01;0;10;1;1
04/07/2026 00:17:44;12;-61.5;-59.0;-61.5;1.168;-59.5;-59.84;-64.5;-61.5;-64.5;1.084;-63.5;-63.25;13.5;14.0;10.75;12.73;10.0;14.0;5.5;11.52;91.67;95.75;4.25;1757.81;1611.33;0;11;1;1
