Time stamp;medida_atual;RSSI_DL;RSSI_UL;Perdas;PSR;Max_DL;Min_DL;Max_UL;Min_UL;valor_atual_spreadingfactor;valor_atual_bandwidth;valor_atual_codingrate;valor_atual_potencia_radio;taxa_canal_teorica;taxa_canal_calculada;snr_DL;snr_UL;contador_DL;contador_UL;perda_total;LSS_status
23/06/2026 23:06:10;1;-66.5;-68.5;0;100.0;-66.5;-66.5;-68.5;-68.5;7;500;5;20;21875.0;21875.0;5.25;6.0;3;0;0;3
23/06/2026 23:06:13;2;-68.5;-71.0;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.75;6.0;4;1;0;1
23/06/2026 23:06:16;3;-67.5;-68.5;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.5;5.75;5;2;0;1
23/06/2026 23:06:18;4;-67.5;-68.5;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.75;5.5;6;3;0;1
23/06/2026 23:06:21;5;-68.5;-70.0;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.75;6.0;7;4;0;1
23/06/2026 23:06:24;6;-68.5;-70.0;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.75;5.5;8;5;0;1
23/06/2026 23:06:26;7;-68.5;-68.5;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.5;5.75;9;6;0;1
23/06/2026 23:06:29;8;-68.5;-68.5;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.75;5.75;10;7;0;1
23/06/2026 23:06:32;9;-68.5;-68.5;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.75;6.0;11;8;0;1
23/06/2026 23:06:34;10;-68.5;-68.5;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.75;6.0;12;9;0;1
23/06/2026 23:06:37;11;-68.5;-68.5;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;6.0;5.75;13;10;0;1
23/06/2026 23:06:40;12;-68.5;-70.0;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.75;5.75;14;11;0;1
23/06/2026 23:06:42;13;-67.5;-68.5;0;100.0;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;21875.0;5.5;5.75;15;12;0;1
23/06/2026 23:06:47;14;-67.5;-68.5;1;92.86;-66.5;-68.5;-68.5;-71.0;7;500;5;20;21875.0;20312.5;5.5;5.75;15;12;1;1
23/06/2026 23:06:49;15;-70.0;-71.0;1;93.33;-66.5;-70.0;-68.5;-71.0;7;500;5;20;21875.0;20416.666666666664;6.0;5.75;17;14;1;1
23/06/2026 23:06:52;16;-73.0;-73.0;1;93.75;-66.5;-73.0;-68.5;-73.0;7;500;5;20;21875.0;20507.8125;5.25;5.5;18;15;1;1
23/06/2026 23:06:54;17;-73.0;-74.0;1;94.12;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;20588.235294117647;5.25;6.25;19;16;1;1
23/06/2026 23:06:57;18;-71.0;-73.0;1;94.44;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;20659.722222222223;6.0;6.0;20;17;1;1
23/06/2026 23:07:00;19;-70.0;-71.0;1;94.74;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;20723.684210526313;5.5;6.0;21;18;1;1
23/06/2026 23:07:02;20;-68.5;-70.0;1;95.0;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;20781.25;5.5;5.75;22;19;1;1
23/06/2026 23:07:05;21;-68.5;-70.0;1;95.24;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;20833.33333333333;5.0;5.5;23;20;1;1
23/06/2026 23:07:08;22;-68.5;-71.0;1;95.45;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;20880.68181818182;5.5;6.0;24;21;1;1
23/06/2026 23:07:11;23;-70.0;-71.0;1;95.65;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;20923.91304347826;5.75;6.25;25;22;1;1
23/06/2026 23:07:13;24;-67.5;-70.0;1;95.83;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;20963.54166666667;5.75;5.75;26;23;1;1
23/06/2026 23:07:16;25;-67.5;-68.5;1;96.0;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;21000.0;5.75;6.0;27;24;1;1
23/06/2026 23:07:19;26;-68.5;-70.0;1;96.15;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;21033.65384615385;5.5;6.0;28;25;1;1
23/06/2026 23:07:21;27;-68.5;-70.0;1;96.3;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;21064.814814814814;5.75;5.75;29;26;1;1
23/06/2026 23:07:24;28;-68.5;-70.0;1;96.43;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;21093.75;5.5;5.75;30;27;1;1
23/06/2026 23:07:26;29;-68.5;-70.0;1;96.55;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;21120.689655172417;5.75;6.0;31;28;1;1
23/06/2026 23:07:29;30;-67.5;-70.0;1;96.67;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;21145.833333333336;5.75;5.5;32;29;1;1
23/06/2026 23:07:32;31;-68.5;-68.5;1;96.77;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;21169.354838709678;5.75;5.75;33;30;1;1
23/06/2026 23:07:34;32;-68.5;-70.0;1;96.88;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;21191.40625;5.5;6.0;34;31;1;1
23/06/2026 23:07:37;33;-68.5;-71.0;1;96.97;-66.5;-73.0;-68.5;-74.0;7;500;5;20;21875.0;21212.121212121212;5.25;5.75;35;32;1;1
