Time stamp;Medida;Luminosidade;Temperatura;Umidade;Latitude;Longitude;Altitude
05/07/2026 14:00:15;1;4095;43.2;31.4;-23.005284;-46.835389;783.1
05/07/2026 14:00:17;2;4095;43.2;31.3;-23.005284;-46.835389;783.0
05/07/2026 14:00:19;3;4095;43.3;31.4;-23.005285;-46.835388;783.1
05/07/2026 14:00:21;4;4095;43.3;31.4;-23.005284;-46.835387;783.0
05/07/2026 14:00:22;5;4095;43.3;31.3;-23.005283;-46.835386;783.2
05/07/2026 14:00:24;6;4095;43.3;31.3;-23.005282;-46.835386;783.2
05/07/2026 14:00:26;7;4095;43.3;31.3;-23.005282;-46.835385;783.2
05/07/2026 14:00:27;8;4095;43.4;31.2;-23.005282;-46.835384;782.8
05/07/2026 14:00:29;9;4095;43.4;31.2;-23.005282;-46.835382;782.3
05/07/2026 14:00:31;10;4095;43.4;31.2;-23.005283;-46.835381;782.0
05/07/2026 14:00:33;11;4095;43.4;31.1;-23.005285;-46.83538;780.7
05/07/2026 14:00:34;12;4095;43.4;31.0;-23.005288;-46.835378;779.5
05/07/2026 14:00:36;13;4095;43.5;30.8;-23.00529;-46.835377;778.7
05/07/2026 14:00:38;14;4095;43.5;30.7;-23.005292;-46.835376;778.3
05/07/2026 14:00:40;15;4095;43.5;30.7;-23.005295;-46.835375;777.5
05/07/2026 14:00:41;16;4095;43.5;30.7;-23.005298;-46.835374;776.9
05/07/2026 14:00:44;17;4095;43.5;30.8;-23.005302;-46.835372;776.4
05/07/2026 14:00:45;18;4095;43.5;30.8;-23.005304;-46.83537;775.9
05/07/2026 14:00:47;19;4095;43.5;30.6;-23.005307;-46.835369;775.3
05/07/2026 14:00:49;20;4095;43.6;30.5;-23.005308;-46.835368;775.0
05/07/2026 14:00:51;21;4095;43.6;30.3;-23.00531;-46.835367;774.5
05/07/2026 14:00:52;22;4095;43.6;30.3;-23.005312;-46.835366;773.9
05/07/2026 14:00:54;23;4095;43.6;30.1;-23.005314;-46.835365;773.5
05/07/2026 14:00:56;24;4095;43.6;29.9;-23.005315;-46.835364;772.8
05/07/2026 14:00:58;25;4095;43.6;29.9;-23.005317;-46.835363;772.3
05/07/2026 14:01:00;26;4095;43.6;29.7;-23.005319;-46.835362;771.8
05/07/2026 14:01:01;27;4095;43.6;29.7;-23.005323;-46.835362;771.2
05/07/2026 14:01:03;28;4095;43.6;29.7;-23.005324;-46.835362;771.1
05/07/2026 14:01:05;29;4095;43.6;29.7;-23.005326;-46.835362;770.8
05/07/2026 14:01:06;30;4095;43.6;29.7;-23.005327;-46.835362;770.5
05/07/2026 14:01:08;31;4095;43.6;29.8;-23.005329;-46.835362;770.4
05/07/2026 14:01:10;32;4095;43.6;29.7;-23.005329;-46.835362;770.3
05/07/2026 14:01:12;33;4095;43.6;29.7;-23.005331;-46.835362;770.1
05/07/2026 14:01:13;34;4095;43.6;29.6;-23.005333;-46.835362;769.6
05/07/2026 14:01:15;35;4095;43.6;29.5;-23.005335;-46.835363;769.3
05/07/2026 14:01:17;36;4095;43.6;29.5;-23.005336;-46.835364;769.0
05/07/2026 14:01:19;37;4095;43.6;29.6;-23.005338;-46.835363;768.5
05/07/2026 14:01:20;38;4095;43.6;29.5;-23.005339;-46.835363;768.2
05/07/2026 14:01:22;39;4095;43.6;29.5;-23.00534;-46.835364;768.2
05/07/2026 14:01:24;40;4095;43.6;29.5;-23.00534;-46.835364;768.2
05/07/2026 14:01:26;41;4095;43.6;29.4;-23.005341;-46.835366;768.3
05/07/2026 14:01:27;42;4095;43.6;29.5;-23.005343;-46.835367;768.0
05/07/2026 14:01:29;43;4095;43.6;29.6;-23.005344;-46.835368;767.9
05/07/2026 14:01:31;44;4095;43.6;29.6;-23.005345;-46.835369;767.6
05/07/2026 14:01:33;45;4095;43.6;29.6;-23.005346;-46.83537;767.6
05/07/2026 14:01:34;46;4095;43.6;29.6;-23.005347;-46.835372;767.5
05/07/2026 14:01:36;47;4095;43.6;29.6;-23.005349;-46.835373;767.4
05/07/2026 14:01:38;48;4095;43.6;29.8;-23.00535;-46.835373;766.9
05/07/2026 14:01:40;49;4095;43.6;29.8;-23.005352;-46.835375;766.6
05/07/2026 14:01:41;50;4095;43.6;30.0;-23.005355;-46.835375;766.4
05/07/2026 14:01:43;51;4095;43.6;30.0;-23.005355;-46.835377;766.9
05/07/2026 14:01:45;52;4095;43.6;30.1;-23.005359;-46.835377;766.0
05/07/2026 14:01:46;53;4095;43.6;30.2;-23.005361;-46.835377;766.1
05/07/2026 14:01:48;54;4095;43.6;29.9;-23.005362;-46.835376;765.2
05/07/2026 14:01:50;55;4095;43.6;29.9;-23.005363;-46.835375;764.9
05/07/2026 14:01:52;56;4095;43.6;29.6;-23.005362;-46.835376;765.3
05/07/2026 14:01:53;57;4095;43.6;29.3;-23.005365;-46.835377;765.4
05/07/2026 14:01:55;58;4095;43.6;28.8;-23.005366;-46.835376;765.2
05/07/2026 14:01:57;59;4095;43.6;28.5;-23.005366;-46.835376;765.3
05/07/2026 14:02:00;60;4095;43.6;28.4;-23.005368;-46.835374;765.5
05/07/2026 14:02:01;61;4095;43.6;28.3;-23.005368;-46.835373;766.0
05/07/2026 14:02:03;62;4095;43.5;28.1;-23.005368;-46.835372;766.1
05/07/2026 14:02:05;63;4095;43.5;28.1;-23.005368;-46.835373;766.3
05/07/2026 14:02:07;64;4095;43.5;27.8;-23.005368;-46.835372;766.6
05/07/2026 14:02:08;65;4095;43.5;27.5;-23.005367;-46.835371;766.8
05/07/2026 14:02:10;66;4095;43.5;27.2;-23.005366;-46.83537;766.7
05/07/2026 14:02:12;67;4095;43.4;27.1;-23.005367;-46.835371;767.1
05/07/2026 14:02:14;68;4095;43.4;27.1;-23.005368;-46.835373;767.7
05/07/2026 14:02:15;69;4095;43.4;26.9;-23.005368;-46.835373;767.8
05/07/2026 14:02:17;70;4095;43.4;26.9;-23.005367;-46.835373;767.9
05/07/2026 14:02:19;71;4095;43.4;26.8;-23.005366;-46.835373;768.0
05/07/2026 14:02:20;72;4095;43.3;26.7;-23.005366;-46.835372;768.2
05/07/2026 14:02:22;73;4095;43.3;26.7;-23.005365;-46.835371;768.2
05/07/2026 14:02:24;74;4095;43.3;26.5;-23.005364;-46.835371;768.3
05/07/2026 14:02:26;75;4095;43.3;26.3;-23.005363;-46.83537;768.1
05/07/2026 14:02:27;76;4095;43.2;26.2;-23.005361;-46.835369;768.2
05/07/2026 14:02:29;77;4095;43.2;26.2;-23.005361;-46.835368;768.2
05/07/2026 14:02:31;78;4095;43.2;26.2;-23.00536;-46.835368;768.3
05/07/2026 14:02:33;79;4095;43.1;26.1;-23.005359;-46.835368;768.4
05/07/2026 14:02:34;80;4095;43.0;26.1;-23.005354;-46.835373;768.4
05/07/2026 14:02:36;81;4095;43.0;26.0;-23.005351;-46.835376;768.5
05/07/2026 14:02:38;82;4095;42.9;26.1;-23.005346;-46.835371;767.6
05/07/2026 14:02:39;83;4095;42.8;26.3;-23.005344;-46.835368;767.4
05/07/2026 14:02:41;84;4095;42.8;26.3;-23.005344;-46.835367;767.1
05/07/2026 14:02:43;85;4095;42.8;26.4;-23.005343;-46.835367;767.0
05/07/2026 14:02:45;86;4095;42.7;26.4;-23.005343;-46.835365;766.8
05/07/2026 14:02:46;87;4095;42.7;26.4;-23.005342;-46.835364;766.8
05/07/2026 14:02:48;88;4095;42.6;26.4;-23.005342;-46.835363;766.7
05/07/2026 14:02:50;89;4095;42.6;26.5;-23.005341;-46.835363;766.9
05/07/2026 14:02:52;90;4095;42.6;26.5;-23.005339;-46.835363;767.1
05/07/2026 14:02:53;91;4095;42.5;26.5;-23.005337;-46.835362;767.3
05/07/2026 14:02:55;92;4095;42.5;26.6;-23.005336;-46.835361;767.2
05/07/2026 14:02:57;93;4095;42.5;26.6;-23.005335;-46.83536;767.5
05/07/2026 14:02:59;94;4095;42.4;26.4;-23.005332;-46.835367;767.5
05/07/2026 14:03:00;95;4095;42.4;26.4;-23.005327;-46.835376;768.0
05/07/2026 14:03:02;96;4095;42.4;26.5;-23.005303;-46.835405;767.4
05/07/2026 14:03:04;97;4095;42.3;26.6;-23.00529;-46.835427;767.5
05/07/2026 14:03:06;98;4095;42.3;26.7;-23.005265;-46.835473;768.0
05/07/2026 14:03:07;99;4095;42.2;26.9;-23.005257;-46.835512;767.6
05/07/2026 14:03:09;100;4095;42.2;26.9;-23.005259;-46.835537;767.5
05/07/2026 14:03:11;101;4095;42.2;27.2;-23.005258;-46.835548;767.1
05/07/2026 14:03:13;102;4095;42.1;27.5;-23.005255;-46.835577;766.6
05/07/2026 14:03:14;103;4095;42.1;27.8;-23.005254;-46.835609;765.5
05/07/2026 14:03:16;104;4095;42.0;28.1;-23.005253;-46.835629;765.6
05/07/2026 14:03:18;105;4095;42.0;28.1;-23.005235;-46.835666;764.9
05/07/2026 14:03:19;106;4095;42.0;28.2;-23.005217;-46.835693;765.3
05/07/2026 14:03:21;107;4095;41.9;28.3;-23.005212;-46.835719;765.5
05/07/2026 14:03:23;108;4095;41.9;28.5;-23.005211;-46.835729;765.5
05/07/2026 14:03:25;109;4095;41.8;28.7;-23.005211;-46.835727;765.4
05/07/2026 14:03:26;110;4095;41.8;28.9;-23.005211;-46.835717;764.8
05/07/2026 14:03:28;111;4095;41.8;28.9;-23.005213;-46.835713;764.5
05/07/2026 14:03:30;112;4095;41.8;29.0;-23.005213;-46.835713;764.4
05/07/2026 14:03:32;113;4095;41.8;29.1;-23.005214;-46.835712;764.6
05/07/2026 14:03:34;114;4095;41.7;28.9;-23.005214;-46.835711;764.5
05/07/2026 14:03:36;115;4095;41.7;28.8;-23.005214;-46.835712;764.2
05/07/2026 14:03:37;116;4095;41.6;28.9;-23.005212;-46.835712;763.9
05/07/2026 14:03:39;117;4095;41.6;29.0;-23.005215;-46.835712;764.2
05/07/2026 14:03:41;118;4095;41.6;29.0;-23.005217;-46.835711;764.6
05/07/2026 14:03:43;119;4095;41.6;29.1;-23.005218;-46.835712;764.7
05/07/2026 14:03:44;120;4095;41.5;29.2;-23.005216;-46.835712;764.3
05/07/2026 14:03:46;121;4095;41.5;29.2;-23.005216;-46.835713;764.2
05/07/2026 14:03:48;122;4095;41.5;29.1;-23.005215;-46.835714;763.9
05/07/2026 14:03:50;123;4095;41.5;29.1;-23.005215;-46.835714;763.9
05/07/2026 14:03:51;124;4095;41.5;28.9;-23.005215;-46.835715;764.0
05/07/2026 14:03:53;125;4095;41.4;28.8;-23.005215;-46.835715;764.0
05/07/2026 14:03:55;126;4095;41.4;28.6;-23.005214;-46.835716;763.8
05/07/2026 14:03:56;127;4095;41.4;28.6;-23.005212;-46.835717;763.6
05/07/2026 14:03:58;128;4095;41.4;28.6;-23.00521;-46.835718;763.1
05/07/2026 14:04:00;129;4095;41.3;28.6;-23.005209;-46.835718;762.9
05/07/2026 14:04:02;130;4095;41.3;28.6;-23.005207;-46.835718;762.4
05/07/2026 14:04:03;131;4095;41.3;28.5;-23.005207;-46.835719;762.3
05/07/2026 14:04:05;132;4095;41.2;28.5;-23.005206;-46.835719;762.2
05/07/2026 14:04:07;133;4095;41.2;28.5;-23.005206;-46.835719;762.0
05/07/2026 14:04:08;134;4095;41.2;28.6;-23.005205;-46.835719;761.9
05/07/2026 14:04:10;135;4095;41.2;28.7;-23.005203;-46.835718;761.6
05/07/2026 14:04:12;136;4095;41.2;28.9;-23.005202;-46.835718;761.4
05/07/2026 14:04:14;137;4095;41.1;28.9;-23.0052;-46.835717;761.0
05/07/2026 14:04:15;138;4095;41.1;28.9;-23.005199;-46.835717;760.7
05/07/2026 14:04:20;139;4095;41.1;28.9;-23.005199;-46.835717;760.7
05/07/2026 14:04:22;140;4095;41.0;28.8;-23.005198;-46.835716;760.7
05/07/2026 14:04:24;141;4095;41.0;28.8;-23.005197;-46.835716;760.8
05/07/2026 14:04:25;142;4095;41.0;28.7;-23.005197;-46.835716;760.8
05/07/2026 14:04:27;143;4095;40.9;28.5;-23.005199;-46.835714;761.2
05/07/2026 14:04:29;144;4095;40.9;28.5;-23.005198;-46.835714;761.3
05/07/2026 14:04:31;145;4095;40.9;28.4;-23.005198;-46.835714;761.4
05/07/2026 14:04:32;146;4095;40.9;28.4;-23.005197;-46.835713;761.3
05/07/2026 14:04:37;147;4095;40.9;28.4;-23.005197;-46.835713;761.3
05/07/2026 14:04:39;148;4095;40.7;28.5;-23.005196;-46.835714;761.2
05/07/2026 14:04:40;149;4095;40.7;28.5;-23.005196;-46.835714;761.3
05/07/2026 14:04:42;150;4095;40.7;28.3;-23.005197;-46.835715;761.6
05/07/2026 14:04:44;151;4095;40.7;28.2;-23.005197;-46.835715;761.6
05/07/2026 14:04:46;152;4095;40.59;28.3;-23.005198;-46.835717;761.4
05/07/2026 14:04:47;153;4095;40.59;28.1;-23.005199;-46.835717;761.5
05/07/2026 14:04:49;154;4095;40.59;28.1;-23.005199;-46.835718;761.6
05/07/2026 14:04:51;155;4095;40.59;28.1;-23.005199;-46.835718;761.7
05/07/2026 14:04:53;156;4095;40.5;28.2;-23.005201;-46.83572;761.7
05/07/2026 14:04:54;157;4095;40.5;28.3;-23.0052;-46.835721;761.7
05/07/2026 14:04:56;158;4095;40.5;28.5;-23.005201;-46.835721;761.8
