Time stamp;medida;rssi_dl;rssi_dl_max;rssi_dl_min;rssi_dl_desvpad;rssi_dl_mediana;rssi_dl_media_movel;rssi_ul;rssi_ul_max;rssi_ul_min;rssi_ul_desvpad;rssi_ul_mediana;rssi_ul_media_movel;snr_dl;snr_dl_max;snr_dl_min;snr_dl_media;snr_ul;snr_ul_max;snr_ul_min;snr_ul_media;psr_ul;psr_ul_medio;per_geral_medio;taxa_teorica;taxa_calculada;contador_dl;contador_ul;perda_total;lss_status
27/06/2026 10:37:47;1;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;5.5;5.5;5.5;5.5;5.75;5.75;5.75;5.75;100.0;100.0;0.0;21875.0;21875.0;1;1;0;1
27/06/2026 10:37:49;2;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-74.0;-75.0;0.707;-74.5;-74.47;5.5;5.5;5.5;5.5;5.75;5.75;5.75;5.75;100.0;100.0;0.0;21875.0;21875.0;2;2;0;1
27/06/2026 10:37:51;3;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-74.0;-75.0;0.577;-75.0;-74.64;5.5;5.5;5.5;5.5;6.0;6.0;5.75;5.83;100.0;100.0;0.0;21875.0;21875.0;3;3;0;1
27/06/2026 10:37:53;4;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-74.0;-74.0;-75.0;0.577;-74.5;-74.47;5.75;5.75;5.5;5.56;6.0;6.0;5.75;5.88;100.0;100.0;0.0;21875.0;21875.0;4;4;0;1
27/06/2026 10:37:55;5;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-74.0;-75.0;0.548;-75.0;-74.57;5.5;5.75;5.5;5.55;5.75;6.0;5.75;5.85;100.0;100.0;0.0;21875.0;21875.0;5;5;0;1
27/06/2026 10:37:57;6;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-74.0;-75.0;0.516;-75.0;-74.64;5.75;5.75;5.5;5.58;6.0;6.0;5.75;5.88;100.0;100.0;0.0;21875.0;21875.0;6;6;0;1
27/06/2026 10:37:59;7;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-74.0;-75.0;0.488;-75.0;-74.69;5.75;5.75;5.5;5.61;5.75;6.0;5.75;5.86;100.0;100.0;0.0;21875.0;21875.0;7;7;0;1
27/06/2026 10:38:01;8;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-74.0;-74.0;-75.0;0.518;-75.0;-74.6;5.75;5.75;5.5;5.62;5.75;6.0;5.75;5.84;100.0;100.0;0.0;21875.0;21875.0;8;8;0;1
27/06/2026 10:38:03;9;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-74.0;-75.0;0.5;-75.0;-74.64;5.5;5.75;5.5;5.61;6.0;6.0;5.75;5.86;100.0;100.0;0.0;21875.0;21875.0;9;9;0;1
27/06/2026 10:38:05;10;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-74.0;-74.0;-75.0;0.516;-75.0;-74.57;5.75;5.75;5.5;5.62;6.0;6.0;5.75;5.88;100.0;100.0;0.0;21875.0;21875.0;10;10;0;1
27/06/2026 10:38:07;11;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-74.0;-75.0;0.505;-75.0;-74.68;5.5;5.75;5.5;5.61;5.75;6.0;5.75;5.86;100.0;100.0;0.0;21875.0;21875.0;11;11;0;1
27/06/2026 10:38:09;12;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-74.0;-75.0;0.492;-75.0;-74.68;5.5;5.75;5.5;5.6;6.0;6.0;5.75;5.88;100.0;100.0;0.0;21875.0;21875.0;12;12;0;1
27/06/2026 10:38:11;13;-74.0;-74.0;-74.0;0.0;-74.0;-74.0;-75.0;-74.0;-75.0;0.48;-75.0;-74.68;5.75;5.75;5.5;5.62;5.75;6.0;5.75;5.87;100.0;100.0;0.0;21875.0;21875.0;13;13;0;1
